,title,sentiment
1955,"How COVID-19 will change the nation's long-term economic trends, according to Brookings Metro scholars",1
1956,Basic Income Recipients Spent the Money on â€œLiteral Necessitiesâ€,1
1957,Chinaâ€™s Churning Out Revolutionary Cancer Drugs Much Cheaper Than the U.S.,1
1958,The Wrong Kind of AI? ArtiÃ–cial Intelligence and theFuture of Labor Demand by Acemoglu &amp; Restrepo,1
1959,Opinion | The Stock Market Fails a Breathalyzer,1
1960,People become less likely to contribute to a virtual public good like Wikipedia or Waze if they know many others are already doing it,1
1961,Elizabeth Holmes on trial: jury selection begins for Theranos founder,1
1962,Nike will stop selling sneakers at one of America's largest shoe chains,1
1963,Here's where the S&amp;P 500 may head next after bouncing nearly 50% off March lows,1
1964,McDonald's apologises after China store bans black people,1
1965,"So long, pandemic pricing. Rents are skyrocketing",1
1966,"Americans Now More Worried About Covidâ€™s Impact On Economy Than Public Health, Poll Finds",1
1967,"BREAKING ACLU: The Department of Labor just proposed a rule that aims to let government contractors fire workers who are LGBTQ, or who are pregnant and unmarried, based on the employersâ€™ religious views. This is taxpayer-funded discrimination in the name of religion. Period.",1
1968,Is the economy really that bad? Why inflation has the middle class so on edge,0
1969,Lithium - the new oil?,1
1970,How a $15 minimum wage could help restaurants and other hard-hit small businesses,1
1971,Why Workers Are Quitting,1
1972,Half of England is owned by less than 1% of the population,1
1973,"â€˜My investment judgment was poor,â€™ SoftBankâ€™s Son says after Vision Fundâ€™s $8.9 billion loss",0
1974,Swine Fever? Trade War? China Turns to Strategic Pork Reserve,1
1975,"Six Companies Disrupting the Coffee Industry, or at Least Giving it Their Best (Espresso) Shot",1
1976,"Stocks jump as U.S., China inch closer to trade deal",2
1977,"Sanctions Hammering Russia Economy May Last 10 Years, UK Says",1
1978,"Theranos founder Elizabeth Holmes used a deep baritone voice at almost all times, but former insiders say it was faked",1
1979,5 Reasons Why CRM is important for your small business,1
1980,Expecting the Spanish Inquisition: Economic backwardness and religious persecution,0
1981,Merck says a trial shows it has produced the first effective antiviral pill for Covid.,1
1982,Fiscal policy and inflation: A look at the American Rescue Planâ€™s impact and what it means for the Build Back Better Act,1
1983,"Kevin Smith of Crescat Capital on China, Hong Kong, and the â€˜everything bubbleâ€™ (podcast)",1
1984,The gilded age of digital monopolies,1
1985,"Out of the Red: The Struggle to Save the Soviet Economy, by Chris Miller",1
1986,Disasters can wipe out affordable housing forever unless communities plan ahead â€“ that loss hurts the economy,0
1987,Why Robinhood Is A Good Trading Platform But A Bad Stock To Buy,1
1988,Google pulls Hong Kong protest role-playing app,1
1989,How Ocado is beating Amazon and plans to take over the world,1
1990,Delta has hit Australiaâ€™s economy harder than any other OECD nation,0
1991,Why Governments Give Away Economic Incentives That Increase Inequality,1
1992,What are the best ideas for onboarding new employees?,1
1993,Israel Set To Decriminalize Rec Cannabis As More Marijuana Businesses Join The Emerging Market,1
1994,Uber buying booze delivery company Drizly for $1.1 billion,1
1995,"In 2009, Colorado began offering teens free IUD's without parental consent. Teen pregnancy fell by 54%. Teen abortions fell by 64%. For every $1 spent on the program, CO saved nearly $6 on labor &amp; delivery, child care &amp; food stamps.",1
1996,Affirm shares pop after striking buy-now-pay-later deal with Amazon,1
1997,Portfolio managers at large funds discuss positioning for UK Brexit,1
1998,Does Universal Basic Income Work? A Hedge Fund Boss Wants to Find Out,1
1999,USDA adds additional products to massive Tyson Foods recall,1
2000,Burger King parent Restaurant Brands International buys Firehouse Subs for $1 billion,1
2001,Your Coronavirus Small Business Loan Is Going Into Investor Portfolios,1
2002,Hidden Costs of the Minimum Wage,1
2003,Eight Economic Facts on Higher Education,1
2004,The Federal Reserve Said The Biggest U.S. Banks Are Healthy Enough To Start Whittling Down Their Capital Stockpiles,1
2005,Study: Quarantine Made Americans Realize Theyâ€™re Sick of Their Stuff,1
2006,"If Student Loans Might Be Canceled, Why Not Borrow More?",1
2007,Ark adds $171 million Tesla shares as short bets on ETF soar,1
2008,"Once we are out of this mess, the USD could be hammered",1
2009,The Digital Transformation of Cars is Just Beginning,1
2010,The World's Most Sustainable Enterprises are Long-lived - Top 100 enterprises reach an average age of 87,1
2011,2008 financial Crisis Never Really Ended,0
2012,Schumer points to resolution to block Trump tariffs on Mexico,1
2013,Asian stocks rally as China's factory bounce lifts confidence,1
2014,Bloomberg: Top China Forecaster Sees GDP Growth Near Zero in Third Quarter,1
2015,"New Rules, New Politics | How a revolution in economics has led to a new kind of politics.",1
2016,"Comcast, beware: New city-run broadband offers 1Gbps for $60 a month",1
2017,The rise of the new Malthusians | Catholic Herald,1
2018,Wow Air Collapse Decimates Icelandâ€™s Economy,1
2019,The hard seltzer craze has come to an end,1
2020,Native App vs Web App â€” Choose the better option for Your Business,1
2021,Team Cohesion doesn't occur during leadership retreats filled with trust falls. True cohesion forms during the in-between times. You can't force it. You create the space for it to happen.,1
2022,"A new Gallup study released Thursday sheds new light on worker-manager relationships, finding that about 50% of the 7,200 adults surveyed left a job â€œto get away from their manager.â€",2
2023,White House Admits Trump Is Blatantly Lying About His Trade War,1
2024,Mnuchin Says Ultra-Long Bonds Under â€˜Very Serious Considerationâ€™,1
2025,Black US farmers awaiting billions in promised debt relief,1
2026,"Ford to eliminate 7,000 jobs, or 10% of workforce, by end August",0
2027,Should the U.S. refuse to pay back its $1 trillion debt to China?,0
2028,"If you'd like to learn about stocks, crypto, pumps, options that can double your portfolio, well thought out dd and calls,or just to have fun &amp; make some good friends in an amazing community, join The Apes Of Wallstreet Discord server! Everyone is welcome!",1
2029,Poverty Declined In 2020 Due To Government Aid,1
2030,Gates is selling his stocks which may be a signal of another possible crisis,1
2031,"Weekly jobless claims total 362,000 above 335,000 estimate",1
2032,The Long Road Ahead: Job Losses in Every Post War Recession,1
2033,New York City Businesses Struggle to Keep Up After Minimum Wage Increase,1
2034,Sonos Case Against Google Gets Closer Scrutiny by ITC,1
2035,"Celebrities, humor and a huge dose of nostalgia will dominate Sunday's Super Bowl ads",1
2036,"Inflation rises 5.4 percent in July as Fed, White House navigate economic recovery",2
2037,"Yet another 4-decade inflation high is expected for February, even before the gas price spike",1
2038,In praise of â€˜messy economicsâ€™,1
2039,How Bitcoin Is Helping Venezuelans Survive Hyperinflation?,1
2040,Twice as many companies paying zero taxes under Trump tax plan,1
2041,Super Bowl betting is expected to top $7.6 billion. Don't forget the taxman if you win,1
2042,US Currency: US removes India from currency monitoring list,1
2043,Bill and Melinda Gates back UK A.I. start-up developing antiviral drugs to prevent pandemics,1
2044,Generation Australia partners with Xceptional to employ neurodivergent Australians - DynamicBusiness,1
2045,Large Minimum Wage Increases Harm Job Prospects For Young And Less Educated Workers,1
2046,Whatâ€™s With The Growing Hate Towards Capitalism?,1
